country_code,year,total_guests,total_overnights,hotel_guests,hotel_overnights,total_middle_east,total_south_asia,total_other_region_not_classified,total_nationals_residing_abroad,total_regions,total_africa,total_americas,total_east_asia_pacific,total_europe,total_region_arrivals,overnight_visitors,same_day_visitors,same_day_cruise_passengers,total_by_purpose,visitors_personal,visitors_business_professional,total_arrivals_transport,arrivals_by_air,arrivals_by_water,arrivals_by_land,total_inbound_tourism_expenditure,travel_inbound_tourism_expenditure,transport_inbound_tourism_expenditure,total_domestic_trip_visitors,domestic_trip_overnight_visitors,domestic_trip_same_day_visitors,total_guests_domestic,total_overnights_domestic,hotel_guests_domestic,hotel_overnights_domestic,total_departures,departures_overnight_visitors,departures_same_day_visitors,outbound_total_expenditure,outbound_travel_expenditure,outbound_transport_expenditure,establishments,rooms,bed_places,occupancy_rate_per_room,occupancy_rate_per_bed_place,avg_stay_length,available_capacity,total_tourism_employees,employees_visitor_accomodation_services,employees_other_accomodation_services,employees_food_and_beverage_service,employees_passenger_transportation,employees_travel_agencies,employees_other_tourism_industries
68.0,2016,,,584.0,870.0,0.4,1.8,,,960.6999999999999,0.9,715.2,55.9,186.5,,961.0,,,960.8999999999999,844.5999999999999,116.3,960.8,397.9,,562.9,827.0,713.0,114.0,,,,,,1581.0,973.0,,940.0,,960.0,818.0,142.0,1420.0,30461.0,49682.0,,,,,,,,,,,
68.0,2017,,,604.0,911.0,0.4,2.0,,,1108.6000000000001,1.4,848.1,61.6,195.1,,1109.0,,,1108.5,974.4,134.1,1108.6,417.6,,691.0,928.0,803.0,125.0,,,,,,1597.0,986.0,,997.0,,997.0,829.0,168.0,1453.0,30960.0,50421.0,,,,,,,,,,,
68.0,2018,,,608.0,876.0,1.3,2.4,,,1141.8000000000002,1.5,869.2,64.1,203.3,,1142.0,,,1141.9,1003.7,138.2,1141.9,415.0,,726.9,947.9,815.0,132.9,,,,,,1553.0,944.0,,1060.0,,1009.0,865.7,143.3,1476.0,31442.0,51179.0,,,,,,,,,,,
68.0,2019,,,566.0,860.0,0.5,2.2,,,1239.3,1.5,972.9,59.6,202.6,,1239.0,,,1239.3,1089.3,150.0,1239.3,383.0,,856.3,977.0,837.3,139.7,,,,,,1535.0,921.0,,1160.0,,1072.3999999999999,936.8,135.6,1489.0,31722.0,51662.0,,,,,,,,,,,
68.0,2020,,,132.0,179.0,0.1,0.4,,,323.40000000000003,0.3,265.7,18.1,38.8,,323.3,,,323.20000000000005,284.1,39.1,323.2,107.5,,215.7,239.9,189.0,50.9,,,,,,499.0,341.0,,432.0,,327.2,276.0,51.2,1229.0,25603.0,42034.0,,,,,,,,,,,
68.0,2021,,,90.0,125.0,0.1,0.8,,,179.8,0.3,145.9,3.6,29.1,,180.0,,,179.9,158.1,21.8,179.9,127.2,,52.7,269.0,190.0,79.0,,,,,,764.0,587.0,,376.0,,394.0,342.0,52.0,1270.0,26667.0,43893.0,,,,,,,,,,,
68.0,2022,,,209.0,,0.4,2.4,,,723.9999999999999,0.8,605.2,10.8,104.4,,724.0,,,724.0,549.2,174.8,724.0999999999999,264.2,,459.9,706.0,530.0,176.0,,,,,,1077.0,,,821.0,,777.0,664.0,113.0,1424.0,30383.0,50004.0,,,,,,,,,,,
70.0,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.0,1910.0,,,,,,,,,,,
70.0,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275.0,2650.0,,,,,,,,,,,
70.0,1997,115.0,299.0,,,,,3.0,,115.0,,10.0,1.0,101.0,,115.0,,,,,,,,,,,,,,,,,479.0,,,,,,,,,,1724.0,6103.0,,18.17,2.6,,,,,,,,
70.0,1998,148.0,355.0,,,,,4.0,,147.0,,10.0,1.0,132.0,,148.0,,,,,,,,,,257.0,247.0,10.0,,,,,535.0,,,,,,97.0,81.0,16.0,,2118.0,6271.0,,19.29,2.4,,,,,,,,
70.0,1999,147.0,346.0,,,,,5.0,,146.0,,8.0,1.0,132.0,,147.0,,,,,,,,,,258.0,245.0,13.0,,,,,603.0,,,,,,101.0,83.0,18.0,,3733.0,7582.0,,16.65,2.4,,,,,,,,
70.0,2000,171.0,389.0,,,,2.0,5.0,,170.0,,10.0,1.0,152.0,,171.0,,,,,,,,,,246.0,233.0,13.0,,,,,560.0,,,,,,92.0,73.0,19.0,,4439.0,9147.0,,15.01,2.3,,,,,,,,
70.0,2001,139.0,330.0,,,,,3.0,,137.0,,8.0,1.0,125.0,,139.0,,,,,,,,,,279.0,265.0,14.0,,,,,452.0,,,,,,96.0,74.0,22.0,,6956.0,14074.0,,,,,,,,,,,
70.0,2002,160.0,392.0,,,,,4.0,,159.0,,8.0,1.0,146.0,,160.0,,,,,,,,,,307.0,288.0,19.0,,,,,496.0,,,,,,112.0,85.0,27.0,,7280.0,14662.0,,,,,,,,,,,
70.0,2003,165.0,419.0,,,,,4.0,,165.0,,7.0,2.0,152.0,,165.0,,,,,,,,,,404.0,377.0,27.0,,,,,494.0,,,,,,145.0,106.0,39.0,,7731.0,15872.0,,,,,,,,,,,
70.0,2004,190.0,460.0,,,,,3.0,,190.0,,8.0,2.0,177.0,,190.0,,,,,,,,,,507.0,481.0,26.0,,,,,511.0,,,,,,162.0,117.0,45.0,,8353.0,17294.0,,,,,,,,,,,
70.0,2005,217.0,485.0,,,,,3.0,,217.0,,8.0,2.0,204.0,,217.0,,,,,,,,,,557.0,519.0,38.0,,,,,533.0,,,,,,158.0,122.0,36.0,,8687.0,18164.0,,,,,,,,,,,
70.0,2006,256.0,594.0,,,,,3.0,,255.0,,10.0,3.0,239.0,,256.0,,,,,,,,,,658.0,607.0,51.0,,,,,583.0,,,,,,210.0,170.0,40.0,,9030.0,20036.0,,,,,,,,,,,
70.0,2007,306.0,695.0,295.0,672.0,,,5.0,,305.0,,10.0,4.0,286.0,,306.0,,,,,,,,,,804.0,724.0,80.0,,,,277.0,642.0,265.0,598.0,,,,264.0,203.0,61.0,314.0,10789.0,22442.0,,,,,,,,,,,
70.0,2008,322.0,719.0,311.0,697.0,,,6.0,,321.0,,9.0,5.0,301.0,,322.0,,,,,,,,,,913.0,825.0,88.0,,,,289.0,678.0,275.0,625.0,,,,345.0,281.0,64.0,335.0,11064.0,23015.0,,,,,,,,,,,
70.0,2009,311.0,671.0,299.0,646.0,,,6.0,,310.0,,8.0,4.0,292.0,,311.0,,,,,,,,,,753.0,674.0,79.0,,,,262.0,597.0,246.0,539.0,,,,285.0,231.0,54.0,358.0,11757.0,24471.0,,,,,,,,,,,
70.0,2010,365.0,773.0,355.0,743.0,,,9.0,,365.0,,10.0,7.0,339.0,,365.0,,,,,,,,,,662.0,589.0,73.0,,,,291.0,644.0,261.0,507.0,,,,247.0,194.0,53.0,385.0,11247.0,23619.0,,,,,,,,,,,
70.0,2011,392.0,836.0,380.0,807.0,1.0,,16.0,,392.0,,10.0,9.0,356.0,,392.0,,,,,,,,,,722.0,635.0,87.0,,,,294.0,668.0,262.0,509.0,,,,214.0,160.0,54.0,379.0,11317.0,23840.0,,,,,27.6,5.3,,15.3,,7,
70.0,2012,439.0,931.0,418.0,884.0,2.0,,29.0,,439.0,,12.0,12.0,384.0,,439.0,,,,,,13432.0,262.0,18.0,13152.0,686.0,615.0,71.0,,,,309.0,714.0,274.0,540.0,,,,196.0,139.0,57.0,369.0,10146.0,21127.0,,,,,26.6,5.3,,14.3,,7,
70.0,2013,529.0,1109.0,509.0,1063.0,11.5,0.6,,,528.5,1.0,18.5,35.1,461.8,,529.0,,,529.0,316.0,213.0,12972.0,290.0,14.0,12668.0,752.0,685.0,67.0,,,,316.0,714.0,297.0,614.0,,,,198.0,133.0,65.0,447.0,11920.0,24236.0,,19.0,,,21.8,5.3,,15.8,,0.7,
70.0,2014,536.0,1088.0,511.0,1031.0,13.0,1.0,,,536.0,1.0,22.0,58.0,441.0,,536.0,,,536.0,364.0,172.0,12731.0,334.0,3.0,12394.0,755.0,707.0,48.0,,,,310.0,623.0,293.0,567.0,,,,205.0,127.0,78.0,486.0,13076.0,26856.0,,16.5,,,24.2,5.4,,18.1,,0.7,
70.0,2015,678.0,1426.0,640.0,1341.0,21.1,1.4,,,678.3000000000001,1.6,29.2,89.3,535.7,,678.0,,,678.0,523.0,155.0,13120.0,395.0,3.0,12722.0,794.0,752.0,42.0,,,,351.0,717.0,329.0,657.0,,,,278.0,206.0,72.0,530.0,14315.0,29585.0,,17.5,,,24.6,5.3,,18.6,,0.7,
70.0,2016,778.0,1647.0,731.0,1536.0,79.9,2.3,,,778.1999999999999,1.5,32.6,95.8,566.1,,778.0,,,778.0,608.0,170.0,15057.0,432.0,3.0,14622.0,875.0,830.0,45.0,,,,372.0,736.0,346.0,664.0,,,,290.0,225.0,65.0,583.0,16037.0,32994.0,25.7,21.7,,,35.9,5.9,,29.2,,0.8,
70.0,2017,923.0,1914.0,870.0,1786.0,94.3,2.0,,,923.0,2.1,42.3,134.7,647.6,,923.0,,,923.0,736.0,187.0,16133.0,535.0,5.0,15593.0,984.0,930.0,54.0,,,,384.0,764.0,357.0,684.0,,,,346.0,249.0,97.0,643.0,17476.0,36189.0,25.6,21.8,,,39.4,6.9,,31.5,,1,
70.0,2018,1053.0,2165.0,994.0,2026.0,97.6,3.4,,,1052.9,3.0,46.8,169.3,732.8,,1053.0,,,1053.0,831.0,222.0,16919.0,562.0,7.0,16350.0,1147.0,1096.0,51.0,,,,413.0,875.0,375.0,743.0,,,,378.0,273.0,105.0,668.0,17925.0,37092.0,27.0,23.6,,,41.4,7.4,,32.9,,1.1,
70.0,2019,1198.0,2421.0,1139.0,2283.0,129.5,3.0,,,1198.3,3.3,55.5,219.4,787.6,,1198.0,,,1198.0,962.0,236.0,15208.0,570.0,8.0,14630.0,1225.0,1173.0,52.0,,,,443.0,954.0,412.0,832.0,,,,393.0,285.0,108.0,690.0,18626.0,39061.0,31.0,24.6,,,43.1,7.8,,34.1,,1.2,
70.0,2020,197.0,489.0,189.0,469.0,16.3,0.3,,,196.90000000000003,0.7,5.7,11.1,162.8,,197.0,,,196.0,151.0,45.0,7387.0,113.0,7.0,7267.0,443.0,431.0,12.0,,,,304.0,753.0,288.0,682.0,,,,189.0,138.0,51.0,498.0,14424.0,30181.0,14.0,12.4,,,39.6,6.5,,32.1,,1,
70.0,2021,502.0,1201.0,485.0,1157.0,116.9,1.0,,,501.9,1.4,17.6,7.6,357.4,,502.0,,,501.9,411.2,90.7,9772.0,360.0,11.0,9401.0,1003.0,967.0,36.0,,,,469.0,1057.0,444.0,943.0,,,,304.0,208.0,96.0,583.0,16747.0,35628.0,17.4,21.3,,,38.881,6.241,,31.798,,0.842,
70.0,2022,915.0,2003.0,882.0,1917.0,104.3,2.2,,,915.2,2.2,41.9,39.6,725.0,,915.0,,,915.0999999999999,770.9,144.2,13839.8,658.3,10.7,13170.8,1464.0,1414.0,50.0,,,,562.0,1219.0,534.0,1101.0,,,,436.0,282.0,154.0,623.0,18177.0,38814.0,30.0,23.0,,,40.647999999999996,6.977,,32.933,,0.738,
72.0,1995,,,,,,1.0,14.0,,521.0,463.0,7.0,7.0,29.0,636.0,521.0,115.0,,521.0,471.0,50.0,521.0,28.0,,493.0,176.0,162.0,14.0,,,,,,,,,,,153.0,145.0,8.0,,1746.0,3226.0,50.6,,,,,,,,,,
72.0,1996,,,,,,1.0,25.0,,512.0,439.0,8.0,8.0,31.0,656.0,512.0,144.0,,511.0,462.0,49.0,512.0,30.0,,482.0,105.0,93.0,12.0,,,,,,,,,,,92.0,78.0,14.0,,1760.0,3340.0,51.5,,,,,,,,,,
72.0,1997,,,,,,1.0,33.0,,606.0,516.0,9.0,9.0,38.0,765.0,607.0,158.0,,607.0,547.0,60.0,607.0,34.0,,573.0,141.0,136.0,5.0,,,,,,,,,,,104.0,92.0,12.0,,1960.0,3560.0,57.9,,,,,,,,,,
72.0,1998,,,,,,1.0,61.0,,750.0,629.0,11.0,9.0,39.0,940.0,750.0,190.0,,750.0,671.0,79.0,750.0,37.0,,713.0,179.0,175.0,4.0,,,,,,,,,,,138.0,126.0,12.0,,1800.0,3260.0,48.0,,9.4,,,,,,,,
72.0,1999,,,,,,1.0,56.0,,843.0,720.0,12.0,10.0,44.0,1039.0,843.0,196.0,,843.0,762.0,81.0,844.0,41.0,,803.0,239.0,234.0,5.0,,,,,,,,,,,155.0,147.0,8.0,,2100.0,3720.0,53.3,,9.8,,,,,,,,
72.0,2000,,,,,,2.0,80.0,,1104.0,914.0,27.0,15.0,66.0,1306.0,1104.0,202.0,,1104.0,961.0,143.0,,,,,227.0,222.0,5.0,,,,,,,,,,,209.0,198.0,11.0,,2400.0,4700.0,45.9,,9.8,,,,,,,,
72.0,2001,,,84.0,,,3.0,80.0,,1194.0,1019.0,25.0,12.0,55.0,1451.0,1193.0,257.0,,1193.0,1095.0,98.0,1188.0,77.0,,1111.0,235.0,230.0,5.0,,,,,,74.0,,,,,215.0,204.0,11.0,,2800.0,5400.0,24.6,,10.3,,,,,,,,
72.0,2002,,,100.0,,,5.0,86.0,,1275.0,1096.0,19.0,12.0,57.0,1485.0,1274.0,211.0,,1274.0,1151.0,123.0,1274.0,95.0,,1179.0,324.0,319.0,5.0,,,,,,149.0,,,,,197.0,184.0,13.0,,3350.0,6450.0,24.1,,8.2,,,,,,,,
72.0,2003,,,211.0,,,2.0,83.0,,1405.0,1235.0,18.0,12.0,55.0,1592.0,1406.0,187.0,,1406.0,1300.0,106.0,1406.0,71.0,,1335.0,459.0,457.0,2.0,,,,,,119.0,,,,,235.0,230.0,5.0,,3589.0,6646.0,30.5,,6.0,,,,,,,,
72.0,2004,,,232.0,,,2.0,76.0,,1522.0,1353.0,21.0,12.0,58.0,1727.0,1523.0,204.0,,1523.0,1443.0,80.0,1523.0,66.0,,1457.0,582.0,581.0,1.0,,,,,,89.0,,,,,280.0,276.0,4.0,,4050.0,7800.0,35.5,,9.6,,,,,,,,
72.0,2005,,,271.0,,,,,,,,,,,1684.0,1474.0,210.0,,1474.0,1396.0,78.0,,,,,563.0,562.0,1.0,,,,,,145.0,,,,,283.0,282.0,1.0,,4795.0,8040.0,41.5,36.0,2.5,,,,,,,,
72.0,2006,,,,,,4.0,75.0,,1426.0,1240.0,25.0,15.0,67.0,1642.0,1426.0,216.0,,1426.0,1349.0,77.0,1426.0,68.0,,1358.0,540.0,538.0,2.0,,,,,,,,,,,280.0,277.0,3.0,,4801.0,8468.0,54.4,43.9,2.1,,,,,,,,
72.0,2007,,,,,,2.0,52.0,,1736.0,1546.0,33.0,25.0,78.0,1965.0,1736.0,229.0,,1736.0,1618.0,118.0,1736.0,83.0,,1653.0,548.3,546.0,2.3,,,,,,,,,,,282.3,281.0,1.3,,4832.0,8509.0,35.6,27.2,2.0,,,,,,,,
72.0,2008,,,,,,2.0,14.0,,2101.0,1933.0,38.0,28.0,86.0,2344.0,2101.0,243.0,,2101.0,1954.0,147.0,2101.0,85.0,,2016.0,510.7,510.0,0.7,,,,,,,,,,,229.7,229.0,0.7,,4942.0,8681.0,41.1,36.1,2.6,,,,,,,,
72.0,2009,,,,,,3.0,30.0,,1721.0,1548.0,32.0,22.0,86.0,,1721.0,,,1721.4,1575.7,145.7,,,,,663.6,663.0,0.6,,,,,,,,,,,232.4,232.0,0.4,388.0,6511.0,11275.0,49.3,44.2,2.7,,,,,,,,
72.0,2010,,,,,,4.0,25.4,,1972.6000000000001,1787.0,33.0,26.2,97.0,,1973.0,,,1973.0,1785.0,188.0,,,,,440.1,438.0,2.1,1781.0,1166.0,615.0,,,,,,,,298.5,298.0,0.5,399.0,6693.0,12686.0,48.1,40.7,2.2,,,,,,,,
72.0,2011,,,446.0,,,,,,,,,,,,,,,,,,,,,,468.3,465.0,3.3,,,,,,481.0,,,,,316.48,316.0,0.48,428.0,7131.0,14386.0,51.5,43.3,2.5,,,,,,,,
72.0,2012,,,,,,8.6,15.5,,1613.9,1363.8,40.4,45.9,139.7,,1614.0,,,1614.4,1465.4,149.0,,,,,461.3,459.0,2.3,,,,,,,,,,,296.9,296.0,0.9,,,,,,,,,,,,,,
72.0,2013,,,494.0,,,2.8,5.8,,1544.0,1182.1,149.9,52.5,150.9,,1544.0,,,1544.1,1187.1,357.0,,,,,484.2,481.0,3.2,,,,,,503.0,,,,,262.2,262.0,0.2,528.0,8362.0,15804.0,47.1,38.6,2.2,,,,,,,,
72.0,2014,,,,,1.4,9.3,4.3,,1965.6,1723.0,59.6,37.3,130.7,,1966.0,,,1966.0,1357.0,609.0,2083.0,130.0,,1953.0,529.3,528.0,1.3,,,,,,,,,,,277.0,276.0,1.0,520.0,8101.0,14958.0,45.1,30.8,2.2,,,,,,,,
72.0,2015,,,,,0.9,2.7,1.0,,1527.7,1355.8,45.5,23.2,98.6,1660.0,1528.0,132.0,,1527.6000000000001,1037.4,490.2,1660.2,128.7,,1531.5,534.3,533.0,1.3,,,,,,,,,,,256.4,256.0,0.4,575.0,8839.0,16806.0,43.7,29.1,2.2,,,,,,,,
72.0,2016,,,,,0.7,4.3,3.2,,1574.2,1380.5,50.7,26.7,108.1,1712.0,1574.0,138.0,,1574.2,1112.7,461.5,1712.1,119.5,,1592.6,505.0,503.0,2.0,4770.0,3120.0,1650.0,,,,,,,,237.1,237.0,0.1,708.0,10938.0,20769.0,48.3,32.2,2.3,,,,,,,,
72.0,2017,,,,,0.8,4.9,0.7,,1622.7,1379.6,58.5,39.2,139.0,1775.0,1623.0,152.0,,1622.6,1241.2,381.4,1774.9,119.4,,1655.5,542.01,542.0,0.01,,,,,,,,,,,253.3,253.0,0.3,860.0,11829.0,22562.0,41.6,26.7,1.8,,,,,,,,
72.0,2018,,,,,1.1,5.8,4.3,,1654.6999999999998,1384.0,71.1,39.4,149.0,1830.0,1655.0,176.0,,1654.6999999999998,1282.3,372.4,1830.2,129.3,,1700.9,584.2,582.0,2.2,,,,,,,,,,,278.3,278.0,0.3,933.0,12690.0,25330.0,42.0,27.7,1.8,,,,,,,,
72.0,2019,,,,,0.9,7.1,2.0,,1454.6000000000001,1202.7,64.3,39.4,138.2,1555.4,1454.6,100.8,,1454.6,1180.8,273.8,1555.4,120.4,,1435.0,712.4,705.0,7.4,,,,,,,,,,,294.7,291.0,3.7,,,,,,,,,,,,,,
72.0,2020,,,,,0.2,1.2,2.5,,328.49999999999994,299.4,6.7,4.4,14.1,358.2,328.5,29.7,,328.5,259.2,69.3,358.2,14.8,,343.4,116.89999999999999,114.6,2.3,,,,,,,,,,,90.0,88.0,2.0,,,,,,,,,,,,,,
72.0,2021,,,,,0.3,1.5,0.4,,313.84000000000003,283.44,10.3,1.3,16.6,338.0,314.0,24.0,,313.8,203.10000000000002,110.7,337.6,36.6,,301.0,275.29999999999995,274.4,0.9,,,,,,,,,,,78.0,77.0,1.0,,,,,,,,,,,,,,
72.0,2022,,,,,,,,,,,,,,,,,,,,,,,,,373.59999999999997,369.7,3.9,,,,,,,,,,,103.9,98.0,5.9,,,,,,,,,,,,,,
76.0,1995,,,,22378.0,5.0,,9.0,,1991.0,19.0,1374.0,67.0,517.0,,1991.0,,,1991.0,1455.0,536.0,1991.0,1343.0,43.0,605.0,1085.0,972.0,113.0,,,,,,,89532.0,,2600.0,,3982.0,3391.0,591.0,,139550.0,279100.0,,,,,,,,,,,
76.0,1996,,,,29816.0,7.0,,14.0,,2665.0,23.0,1830.0,110.0,681.0,,2666.0,,,2666.0,1901.0,765.0,2665.0,1894.0,53.0,718.0,744.0,718.0,26.0,,,,,,,95752.0,,3797.0,,4988.0,4387.0,601.0,,139454.0,278908.0,,,,,,,,,,,
76.0,1997,,,,31211.0,8.0,,11.0,,2850.0,24.0,1999.0,95.0,713.0,,2850.0,,,2850.0,1921.0,929.0,2850.0,2005.0,70.0,775.0,1025.0,977.0,48.0,,,,,,,124844.0,,4014.0,,6208.0,5419.0,789.0,,212580.0,425160.0,,62.4,,,,,,,,,
76.0,1998,,,,50108.0,14.0,,31.0,,4818.0,41.0,3449.0,122.0,1161.0,,4818.0,,,4818.0,3532.0,1286.0,4818.0,2421.0,123.0,2274.0,1398.0,1317.0,81.0,,,,,,,200432.0,,4171.0,,6019.0,5385.0,634.0,,,,,61.7,,,,,,,,,
76.0,1999,,,,52553.0,15.0,,31.0,,5106.0,41.0,3643.0,130.0,1246.0,,5107.0,,,5107.0,4023.0,1084.0,5107.0,2534.0,127.0,2446.0,1718.0,1626.0,92.0,,,,,,,210211.0,,2863.0,,3551.0,3085.0,466.0,,,,,59.3,,,,,,,,,
76.0,2000,,,,46650.0,11.0,,22.0,,5313.0,35.0,3803.0,122.0,1320.0,,5313.0,,,5313.0,3833.0,1480.0,5313.0,2723.0,161.0,2429.0,1969.0,1810.0,159.0,,,,,,,186705.0,,3228.0,,4548.0,3894.0,654.0,,,,,60.8,,,,,,,,,
76.0,2001,,,,,11.0,,20.0,,4772.0,36.0,3132.0,127.0,1446.0,,4773.0,,,4773.0,3330.0,1443.0,4772.0,2960.0,134.0,1678.0,1844.0,1731.0,113.0,,,,,,,,,2674.0,,3765.0,3199.0,566.0,,,,,,,,,,,,,,
76.0,2002,,,,,7.0,,9.0,,3785.0,40.0,2206.0,108.0,1415.0,,3785.0,,,3784.0,2714.0,1070.0,3785.0,2815.0,79.0,891.0,2142.0,1998.0,144.0,,,,,,,,,2338.0,,2929.0,2396.0,533.0,,,,,,,,,,,,,,
76.0,2003,,,,,6.0,,5.0,,4133.0,52.0,2397.0,129.0,1544.0,,4133.0,,,4134.0,3059.0,1075.0,4133.0,3083.0,57.0,993.0,2673.0,2479.0,194.0,,,,,,,,,3229.0,,2874.0,2261.0,613.0,,,,,,,,,,,,,,
76.0,2004,,,,,6.0,,4.0,,4794.0,65.0,2703.0,156.0,1860.0,,4794.0,,,4794.0,3418.0,1376.0,4794.0,3569.0,74.0,1151.0,3389.0,3222.0,167.0,,,,,,,,,2968.0,,3752.0,2871.0,881.0,,,,,,,,,,,,,,
76.0,2005,,,,,7.0,,3.0,,5358.0,76.0,2998.0,177.0,2097.0,,5358.0,,,5358.0,3799.0,1559.0,5358.0,3938.0,106.0,1314.0,4168.0,3861.0,307.0,,,,,,,,,3364.0,,5905.0,4720.0,1185.0,,,,,,,,1691.5,243.4,,782,504.5,82.6,79
76.0,2006,,,,,18.0,,1.0,,5017.0,84.0,2717.0,217.0,1980.0,,5017.0,,,5017.0,3607.0,1410.0,5017.0,3713.0,123.0,1181.0,4577.0,4316.0,261.0,,,,,,,,,3886.0,,7501.0,5764.0,1737.0,,,,,,,,1735.9,259,,844.8,471.6,87.4,73.1
76.0,2007,,,,,26.0,,2.0,,5026.0,75.0,2779.0,206.0,1938.0,,5026.0,,,5026.0,3649.0,1377.0,5026.0,3747.0,129.0,1150.0,5284.0,4953.0,331.0,,,,,,,,,4662.0,,10434.0,8211.0,2223.0,,,,,,,,1801.0000000000002,264.5,,917.4,465.4,82.4,71.3
76.0,2008,,,,,,19.0,1.0,,5050.0,76.0,2884.0,256.0,1814.0,,5050.0,,,5050.0,3676.0,1374.0,5050.0,3691.0,110.0,1249.0,6109.0,5785.0,324.0,,,,,,,,,5238.0,,13269.0,10962.0,2307.0,,,,,,,,1873.1000000000001,268.7,,996,448.2,90,70.2
76.0,2009,,,,,,11.0,1.0,,4802.0,78.0,2862.0,208.0,1642.0,,4802.0,,,4802.0,3702.0,1100.0,4802.0,3349.0,154.0,1299.0,5635.0,5305.0,330.0,,,,,,,,,4920.0,,12897.0,10898.0,1999.0,,,,,,,,1908.6000000000001,276,,1044.4,429.7,86.5,72
76.0,2010,,,,,,19.0,,,5161.0,84.0,3196.0,210.0,1652.0,,5161.0,,,5162.0,3959.0,1203.0,5161.0,3610.0,151.0,1400.0,5522.0,5261.0,261.0,,,,,,,,,6457.0,,18883.0,15965.0,2918.0,,,,,,,,1995.4,288.9,,1086.4,449.3,96,74.8
76.0,2011,,,,,,21.0,,,5433.0,86.0,3402.0,261.0,1663.0,,5433.0,,,5433.0,4042.0,1391.0,5433.0,3808.0,182.0,1443.0,6370.0,6095.0,275.0,,190884.0,,,,,,,7807.0,,24608.0,20802.0,3806.0,9963.0,396804.0,925598.0,,,,,2052.6,298.1,,1111,470.2,102.6,70.7
76.0,2012,,,,,,22.0,,,5676.0,92.0,3582.0,294.0,1686.0,,5677.0,,,5677.0,4246.0,1431.0,5678.0,3987.0,150.0,1541.0,6623.0,6378.0,245.0,,,,,,,,,8497.0,,26008.0,22039.0,3969.0,,,,,,,,2059.7000000000003,301.9,,1119,468.9,102,67.9
76.0,2013,,,,,,23.0,,,5813.0,95.0,3726.0,299.0,1670.0,,5813.0,,,5813.0,4290.0,1523.0,5813.0,4066.0,135.0,1612.0,6784.0,6474.0,310.0,,,,,,,,,8866.0,,29286.0,25028.0,4258.0,,,,,,,,1938.9,318.8,,1009.7,443.4,98.3,68.7
76.0,2014,,,,,,26.0,,,6430.0,128.0,4041.0,344.0,1891.0,,6430.0,,,6430.0,5022.0,1408.0,6430.0,4540.0,130.0,1760.0,7405.0,6843.0,562.0,,,,,,,,,9617.0,,29998.0,25567.0,4431.0,,,,,,,,2045.1000000000001,340.2,,1085.9,447.3,96.3,75.4
76.0,2015,,,,,11.9,30.9,,,6305.5999999999985,107.9,4208.5,279.0,1667.4,,6306.0,,,6306.0,5032.0,1274.0,6305.799999999999,4318.4,116.8,1870.6,6254.0,5844.0,410.0,,,,,,,,,9478.0,,20356.0,17357.0,2999.0,,,,,,,,2074.9,340.4,,1132.5,433.7,90.6,77.7
76.0,2016,,,,,9.9,30.4,,,6546.7,78.0,4487.8,299.1,1641.5,,6547.0,,,6546.599999999999,5322.4,1224.2,6546.7,4368.9,136.3,2041.5,6613.0,6024.0,589.0,,,,,,,,,8872.0,,17068.0,14497.0,2571.0,31299.0,1011254.0,2407892.0,,,,,2129.5,318.5,,1201,436.8,91.3,81.9
76.0,2017,,,,,7.9,22.4,,,6588.799999999999,68.3,4767.6,242.0,1480.6,,6589.0,,,6588.7,5560.9,1027.8,6588.799999999999,4187.5,149.7,2251.6,6175.0,5809.0,366.0,,,,,,,,,10610.0,,22992.0,19002.0,3990.0,,,,,,,,2128.041,312.628,,1216.988,423.108,91.37,83.947
76.0,2018,,,,,6.7,21.3,,,6621.4,62.8,4786.2,250.3,1494.1,,6621.0,,,6621.4,5727.5,893.9,6621.400000000001,4328.1,204.8,2088.5,6324.0,5921.0,403.0,,,,,,,,,10628.0,,22229.0,18266.0,3963.0,,,,,,,,2182.942,316.682,,1267.526,414.175,94.771,89.788
76.0,2019,,,,,8.0,20.1,,,6353.100000000001,67.6,4391.6,296.1,1569.7,,6353.0,,,6353.2,5374.8,978.4,6353.1,4288.5,225.2,1839.4,6127.0,5995.0,132.0,,,,,,,,,,,21178.0,17593.0,3585.0,,,,,,,,2192.2000000000003,318.6,,1275.2,420.9,92.9,84.6
76.0,2020,,,,,2.2,3.9,,,2146.3999999999996,13.6,1610.3,68.0,448.4,,2146.0,,,,,,2146.3999999999996,1185.6,123.5,837.3,3099.0,3044.0,55.0,,,,,,,,,,,6490.0,5394.0,1096.0,,,,,,,,,,,,,,
76.0,2021,,,,,1.6,1.8,,,745.8,8.9,495.8,12.6,225.1,,746.0,,,,,,745.9,585.4,1.6,158.9,3005.0,2947.0,58.0,,,,,,,,,,,6252.0,5250.0,1002.0,,,,,,,,,,,,,,
76.0,2022,,,,,4.3,10.6,,,3630.0000000000005,32.6,2573.0,86.3,923.2,,3630.0,,,,,,3630.0,2467.1,81.0,1081.9,4967.8,4952.3,15.5,,,,,,,,,,,15425.599999999999,12184.9,3240.7,,,,,,,,,,,,,,
